60.0,440.0,9.291992
60.0,460.0,11.931305
60.0,480.0,8.27652
60.0,500.0,10.762634
60.0,520.0,8.06366
60.0,540.0,12.465668
60.0,560.0,9.416199
60.0,580.0,11.199951
60.0,600.0,8.667145
60.0,620.0,8.453674
60.0,640.0,10.840912
60.0,660.0,7.620697
60.0,680.0,12.702026
60.0,700.0,9.36203
60.0,720.0,9.228821
60.0,740.0,10.128784
60.0,760.0,10.682831
60.0,780.0,9.520569
60.0,800.0,10.458374
60.0,820.0,10.176392
60.0,840.0,9.743042
60.0,860.0,9.189911
60.0,880.0,10.912476
60.0,900.0,9.106445
60.0,920.0,10.910339
60.0,940.0,9.234772
60.0,960.0,10.0
60.0,980.0,11.337128
60.0,1000.0,10.008087
80.0,0.0,8.700104
80.0,20.0,12.552338
80.0,40.0,7.0924377
80.0,60.0,11.4756775
80.0,80.0,6.238861
80.0,100.0,6.1473083
80.0,120.0,8.546295
80.0,140.0,10.128937
80.0,160.0,9.930115
80.0,180.0,8.775787
80.0,200.0,12.127228
80.0,220.0,6.3500977
80.0,240.0,11.86264
80.0,260.0,9.992676
80.0,280.0,6.9999695
80.0,300.0,12.890778
80.0,320.0,7.7027893
80.0,340.0,9.893494
80.0,360.0,11.2335205
80.0,380.0,8.075562
80.0,400.0,9.452057
80.0,420.0,9.291992
80.0,440.0,11.931305
80.0,460.0,8.27652
80.0,480.0,10.762634
80.0,500.0,8.06366
80.0,520.0,12.465668
80.0,540.0,9.416199
80.0,560.0,11.199951
80.0,580.0,8.667145
80.0,600.0,8.453674
80.0,620.0,10.840912
80.0,640.0,7.620697
80.0,660.0,12.702026
80.0,680.0,9.36203
80.0,700.0,9.228821
80.0,720.0,10.128784
80.0,740.0,10.682831
80.0,760.0,9.520569
80.0,780.0,10.458374
80.0,800.0,10.176392
80.0,820.0,9.743042
80.0,840.0,9.189911
80.0,860.0,10.912476
80.0,880.0,9.106445
80.0,900.0,10.910339
80.0,920.0,9.234772
80.0,940.0,10.0
80.0,960.0,11.337128
80.0,980.0,10.008087
80.0,1000.0,9.966888
100.0,0.0,12.552338
100.0,20.0,7.0924377
100.0,40.0,11.4756775
100.0,60.0,6.238861
100.0,80.0,6.1473083
100.0,100.0,8.546295
100.0,120.0,10.128937
100.0,140.0,9.930115
100.0,160.0,8.775787
100.0,180.0,12.127228
100.0,200.0,6.3500977
100.0,220.0,11.86264
100.0,240.0,9.992676
100.0,260.0,6.9999695
100.0,280.0,12.890778
100.0,300.0,7.7027893
100.0,320.0,9.893494
100.0,340.0,11.2335205
100.0,360.0,8.075562
100.0,380.0,9.452057
100.0,400.0,9.291992
100.0,420.0,11.931305
100.0,440.0,8.27652
100.0,460.0,10.762634
100.0,480.0,8.06366
100.0,500.0,12.465668
100.0,520.0,9.416199
100.0,540.0,11.199951
100.0,560.0,8.667145
100.0,580.0,8.453674
100.0,600.0,10.840912
100.0,620.0,7.620697
100.0,640.0,12.702026
100.0,660.0,9.36203
100.0,680.0,9.228821
100.0,700.0,10.128784
100.0,720.0,10.682831
100.0,740.0,9.520569
100.0,760.0,10.458374
100.0,780.0,10.176392
100.0,800.0,9.743042
100.0,820.0,9.189911
100.0,840.0,10.912476
100.0,860.0,9.106445
100.0,880.0,10.910339
100.0,900.0,9.234772
100.0,920.0,10.0
100.0,940.0,11.337128
100.0,960.0,10.008087
100.0,980.0,9.966888
100.0,1000.0,8.700104
120.0,0.0,7.0924377
120.0,20.0,11.4756775
120.0,40.0,6.238861
120.0,60.0,6.1473083
120.0,80.0,8.546295
120.0,100.0,10.128937
120.0,120.0,9.930115
120.0,140.0,8.775787
120.0,160.0,12.127228
120.0,180.0,6.3500977
120.0,200.0,11.86264
120.0,220.0,9.992676
120.0,240.0,6.9999695
120.0,260.0,12.890778
120.0,280.0,7.7027893
120.0,300.0,9.893494
120.0,320.0,11.2335205
120.0,340.0,8.075562
120.0,360.0,9.452057
120.0,380.0,9.291992
120.0,400.0,11.931305
120.0,420.0,8.27652
120.0,440.0,10.762634
120.0,460.0,8.06366
120.0,480.0,12.465668
120.0,500.0,9.416199
120.0,520.0,11.199951
120.0,540.0,8.667145
120.0,560.0,8.453674
120.0,580.0,10.840912
120.0,600.0,7.620697
120.0,620.0,12.702026
120.0,640.0,9.36203
120.0,660.0,9.228821
120.0,680.0,10.128784
120.0,700.0,10.682831
120.0,720.0,9.520569
120.0,740.0,10.458374
120.0,760.0,10.176392
120.0,780.0,9.743042
120.0,800.0,9.189911
120.0,820.0,10.912476
120.0,840.0,9.106445
120.0,860.0,10.910339
120.0,880.0,9.234772
120.0,900.0,10.0
120.0,920.0,11.337128
120.0,940.0,10.008087
120.0,960.0,9.966888
120.0,980.0,8.700104
120.0,1000.0,12.552338
140.0,0.0,11.4756775
140.0,20.0,6.238861
140.0,40.0,6.1473083
140.0,60.0,8.546295
140.0,80.0,10.128937
140.0,100.0,9.930115
140.0,120.0,8.775787
140.0,140.0,12.127228
140.0,160.0,6.3500977
140.0,180.0,11.86264
140.0,200.0,9.992676
140.0,220.0,6.9999695
140.0,240.0,12.890778
140.0,260.0,7.7027893
140.0,280.0,9.893494
140.0,300.0,11.2335205
140.0,320.0,8.075562
140.0,340.0,9.452057
140.0,360.0,9.291992
140.0,380.0,11.931305
140.0,400.0,8.27652
140.0,420.0,10.762634
140.0,440.0,8.06366
140.0,460.0,12.465668
140.0,480.0,9.416199
140.0,500.0,11.199951
140.0,520.0,8.667145
140.0,540.0,8.453674
140.0,560.0,10.840912
140.0,580.0,7.620697
140.0,600.0,12.702026
140.0,620.0,9.36203
140.0,640.0,9.228821
140.0,660.0,10.128784
140.0,680.0,10.682831
140.0,700.0,9.520569
140.0,720.0,10.458374
140.0,740.0,10.176392
140.0,760.0,9.743042
140.0,780.0,9.189911
140.0,800.0,10.912476
140.0,820.0,9.106445
140.0,840.0,10.910339
140.0,860.0,9.234772
140.0,880.0,10.0
140.0,900.0,11.337128
140.0,920.0,10.008087
140.0,940.0,9.966888
140.0,960.0,8.700104
140.0,980.0,12.552338
140.0,1000.0,7.0924377
160.0,0.0,6.238861
160.0,20.0,6.1473083
160.0,40.0,8.546295
160.0,60.0,10.128937
160.0,80.0,9.930115
160.0,100.0,8.775787
160.0,120.0,12.127228
160.0,140.0,6.3500977
160.0,160.0,11.86264
160.0,180.0,9.992676
160.0,200.0,6.9999695
160.0,220.0,12.890778
160.0,240.0,7.7027893
160.0,260.0,9.893494
160.0,280.0,11.2335205
160.0,300.0,8.075562
160.0,320.0,9.452057
160.0,340.0,9.291992
160.0,360.0,11.931305
160.0,380.0,8.27652
160.0,400.0,10.762634
160.0,420.0,8.06366
160.0,440.0,12.465668
160.0,460.0,9.416199
160.0,480.0,11.199951
160.0,500.0,8.667145
160.0,520.0,8.453674
160.0,540.0,10.840912
160.0,560.0,7.620697
160.0,580.0,12.702026
160.0,600.0,9.36203
160.0,620.0,9.228821
160.0,640.0,10.128784
160.0,660.0,10.682831
160.0,680.0,9.520569
160.0,700.0,10.458374
160.0,720.0,10.176392
160.0,740.0,9.743042
160.0,760.0,9.189911
160.0,780.0,10.912476
160.0,800.0,9.106445
160.0,820.0,10.910339
160.0,840.0,9.234772
160.0,860.0,10.0
160.0,880.0,11.337128
160.0,900.0,10.008087
160.0,920.0,9.966888
160.0,940.0,8.700104
160.0,960.0,12.552338
160.0,980.0,7.0924377
160.0,1000.0,11.4756775
180.0,0.0,6.1473083
180.0,20.0,8.546295
180.0,40.0,10.128937
180.0,60.0,9.930115
180.0,80.0,8.775787
180.0,100.0,12.127228
180.0,120.0,6.3500977
180.0,140.0,11.86264
180.0,160.0,9.992676
180.0,180.0,6.9999695
180.0,200.0,12.890778
180.0,220.0,7.7027893
180.0,240.0,9.893494
180.0,260.0,11.2335205
180.0,280.0,8.075562
180.0,300.0,9.452057
180.0,320.0,9.291992
180.0,340.0,11.931305
180.0,360.0,8.27652
180.0,380.0,10.762634
180.0,400.0,8.06366
180.0,420.0,12.465668
180.0,440.0,9.416199
180.0,460.0,11.199951
180.0,480.0,8.667145
180.0,500.0,8.453674
180.0,520.0,10.840912
180.0,540.0,7.620697
180.0,560.0,12.702026
180.0,580.0,9.36203
180.0,600.0,9.228821
180.0,620.0,10.128784
180.0,640.0,10.682831
180.0,660.0,9.520569
180.0,680.0,10.458374
180.0,700.0,10.176392
180.0,720.0,9.743042
180.0,740.0,9.189911
180.0,760.0,10.912476
180.0,780.0,9.106445
180.0,800.0,10.910339
180.0,820.0,9.234772
180.0,840.0,10.0
180.0,860.0,11.337128
180.0,880.0,10.008087
180.0,900.0,9.966888
180.0,920.0,8.700104
180.0,940.0,12.552338
180.0,960.0,7.0924377
180.0,980.0,11.4756775
180.0,1000.0,6.238861
200.0,0.0,8.546295
200.0,20.0,10.128937
200.0,40.0,9.930115
200.0,60.0,8.775787
200.0,80.0,12.127228
200.0,100.0,6.3500977
200.0,120.0,11.86264
200.0,140.0,9.992676
200.0,160.0,6.9999695
200.0,180.0,12.890778
200.0,200.0,7.7027893
200.0,220.0,9.893494
200.0,240.0,11.2335205
200.0,260.0,8.075562
200.0,280.0,9.452057
200.0,300.0,9.291992
200.0,320.0,11.931305
200.0,340.0,8.27652
200.0,360.0,10.762634
200.0,380.0,8.06366
200.0,400.0,12.465668
200.0,420.0,9.416199
200.0,440.0,11.199951
200.0,460.0,8.667145
200.0,480.0,8.453674
200.0,500.0,10.840912
200.0,520.0,7.620697
200.0,540.0,12.702026
200.0,560.0,9.36203
200.0,580.0,9.228821
200.0,600.0,10.128784
200.0,620.0,10.682831
200.0,640.0,9.520569
200.0,660.0,10.458374
200.0,680.0,10.176392
200.0,700.0,9.743042
200.0,720.0,9.189911
200.0,740.0,10.912476
200.0,760.0,9.106445
200.0,780.0,10.910339
200.0,800.0,9.234772
200.0,820.0,10.0
200.0,840.0,11.337128
200.0,860.0,10.008087
200.0,880.0,9.966888
200.0,900.0,8.700104
200.0,920.0,12.552338
200.0,940.0,7.0924377
200.0,960.0,11.4756775
200.0,980.0,6.238861
200.0,1000.0,6.1473083
220.0,0.0,10.128937
220.0,20.0,9.930115
220.0,40.0,8.775787
220.0,60.0,12.127228
220.0,80.0,6.3500977
220.0,100.0,11.86264
220.0,120.0,9.992676
220.0,140.0,6.9999695
220.0,160.0,12.890778
220.0,180.0,7.7027893
220.0,200.0,9.893494
220.0,220.0,11.2335205
220.0,240.0,8.075562
220.0,260.0,9.452057
220.0,280.0,9.291992
220.0,300.0,11.931305
220.0,320.0,8.27652
220.0,340.0,10.762634
220.0,360.0,8.06366
220.0,380.0,12.465668
220.0,400.0,9.416199
220.0,420.0,11.199951
220.0,440.0,8.667145
220.0,460.0,8.453674
220.0,480.0,10.840912
220.0,500.0,7.620697
220.0,520.0,12.702026
220.0,540.0,9.36203
220.0,560.0,9.228821
220.0,580.0,10.128784
220.0,600.0,10.682831
220.0,620.0,9.520569
220.0,640.0,10.458374
220.0,660.0,10.176392
220.0,680.0,9.743042
220.0,700.0,9.189911
220.0,720.0,10.912476
220.0,740.0,9.106445
220.0,760.0,10.910339
220.0,780.0,9.234772
220.0,800.0,10.0
220.0,820.0,11.337128
220.0,840.0,10.008087
220.0,860.0,9.966888
220.0,880.0,8.700104
220.0,900.0,12.552338
220.0,920.0,7.0924377
220.0,940.0,11.4756775
220.0,960.0,6.238861
220.0,980.0,6.1473083
220.0,1000.0,8.546295
240.0,0.0,9.930115
240.0,20.0,8.775787
240.0,40.0,12.127228
240.0,60.0,6.3500977
240.0,80.0,11.86264
240.0,100.0,9.992676
240.0,120.0,6.9999695
240.0,140.0,12.890778
240.0,160.0,7.7027893
240.0,180.0,9.893494
240.0,200.0,11.2335205
240.0,220.0,8.075562
240.0,240.0,9.452057
240.0,260.0,9.291992
240.0,280.0,11.931305
240.0,300.0,8.27652
240.0,320.0,10.762634
240.0,340.0,8.06366
240.0,360.0,12.465668
240.0,380.0,9.416199
240.0,400.0,11.199951
240.0,420.0,8.667145
240.0,440.0,8.453674
240.0,460.0,10.840912
240.0,480.0,7.620697
240.0,500.0,12.702026
240.0,520.0,9.36203
240.0,540.0,9.228821
240.0,560.0,10.128784
240.0,580.0,10.682831
240.0,600.0,9.520569
240.0,620.0,10.458374
240.0,640.0,10.176392
240.0,660.0,9.743042
240.0,680.0,9.189911
240.0,700.0,10.912476
240.0,720.0,9.106445
240.0,740.0,10.910339
240.0,760.0,9.234772
240.0,780.0,10.0
240.0,800.0,11.337128
240.0,820.0,10.008087
240.0,840.0,9.966888
240.0,860.0,8.700104
240.0,880.0,12.552338
240.0,900.0,7.0924377
240.0,920.0,11.4756775
240.0,940.0,6.238861
240.0,960.0,6.1473083
240.0,980.0,8.546295
240.0,1000.0,10.128937
260.0,0.0,8.775787
260.0,20.0,12.127228
260.0,40.0,6.3500977
260.0,60.0,11.86264
260.0,80.0,9.992676
260.0,100.0,6.9999695
260.0,120.0,12.890778
260.0,140.0,7.7027893
260.0,160.0,9.893494
260.0,180.0,11.2335205
260.0,200.0,8.075562
260.0,220.0,9.452057
260.0,240.0,9.291992
260.0,260.0,11.931305
260.0,280.0,8.27652
260.0,300.0,10.762634
260.0,320.0,8.06366
260.0,340.0,12.465668
260.0,360.0,9.416199
260.0,380.0,11.199951
260.0,400.0,8.667145
260.0,420.0,8.453674
260.0,440.0,10.840912
260.0,460.0,7.620697
260.0,480.0,12.702026
260.0,500.0,9.36203
260.0,520.0,9.228821
260.0,540.0,10.128784
260.0,560.0,10.682831
260.0,580.0,9.520569
260.0,600.0,10.458374
260.0,620.0,10.176392
260.0,640.0,9.743042
260.0,660.0,9.189911
260.0,680.0,10.912476
260.0,700.0,9.106445
260.0,720.0,10.910339
260.0,740.0,9.234772
260.0,760.0,10.0
260.0,780.0,11.337128
260.0,800.0,10.008087
260.0,820.0,9.966888
260.0,840.0,8.700104
260.0,860.0,12.552338
260.0,880.0,7.0924377
260.0,900.0,11.4756775
260.0,920.0,6.238861
260.0,940.0,6.1473083
260.0,960.0,8.546295
260.0,980.0,10.128937
260.0,1000.0,9.930115
280.0,0.0,12.127228
280.0,20.0,6.3500977
280.0,40.0,11.86264
280.0,60.0,9.992676
280.0,80.0,6.9999695
280.0,100.0,12.890778
280.0,120.0,7.7027893
280.0,140.0,9.893494
280.0,160.0,11.2335205
280.0,180.0,8.075562
280.0,200.0,9.452057
280.0,220.0,9.291992
280.0,240.0,11.931305
280.0,260.0,8.27652
280.0,280.0,10.762634
280.0,300.0,8.06366
280.0,320.0,12.465668
280.0,340.0,9.416199
280.0,360.0,11.199951
280.0,380.0,8.667145
280.0,400.0,8.453674
280.0,420.0,10.840912
280.0,440.0,7.620697
280.0,460.0,12.702026
280.0,480.0,9.36203
280.0,500.0,9.228821
280.0,520.0,10.128784
280.0,540.0,10.682831
280.0,560.0,9.520569
280.0,580.0,10.458374
280.0,600.0,10.176392
280.0,620.0,9.743042
280.0,640.0,9.189911
280.0,660.0,10.912476
280.0,680.0,9.106445
280.0,700.0,10.910339
280.0,720.0,9.234772
280.0,740.0,10.0
280.0,760.0,11.337128
280.0,780.0,10.008087
280.0,800.0,9.966888
280.0,820.0,8.700104
280.0,840.0,12.552338
280.0,860.0,7.0924377
280.0,880.0,11.4756775
280.0,900.0,6.238861
280.0,920.0,6.1473083
280.0,940.0,8.546295
280.0,960.0,10.128937
280.0,980.0,9.930115
280.0,1000.0,8.775787
300.0,0.0,6.3500977
300.0,20.0,11.86264
300.0,40.0,9.992676
300.0,60.0,6.9999695
300.0,80.0,12.890778
300.0,100.0,7.7027893
300.0,120.0,9.893494
300.0,140.0,11.2335205
300.0,160.0,8.075562
300.0,180.0,9.452057
300.0,200.0,9.291992
300.0,220.0,11.931305
300.0,240.0,8.27652
300.0,260.0,10.762634
300.0,280.0,8.06366
300.0,300.0,12.465668
300.0,320.0,9.416199
300.0,340.0,11.199951
300.0,360.0,8.667145
300.0,380.0,8.453674
300.0,400.0,10.840912
300.0,420.0,7.620697
300.0,440.0,12.702026
300.0,460.0,9.36203
300.0,480.0,9.228821
300.0,500.0,10.128784
300.0,520.0,10.682831
300.0,540.0,9.520569
300.0,560.0,10.458374
300.0,580.0,10.176392
300.0,600.0,9.743042
300.0,620.0,9.189911
300.0,640.0,10.912476
300.0,660.0,9.106445
300.0,680.0,10.910339
300.0,700.0,9.234772
300.0,720.0,10.0
300.0,740.0,11.337128
300.0,760.0,10.008087
300.0,780.0,9.966888
300.0,800.0,8.700104
300.0,820.0,12.552338
300.0,840.0,7.0924377
300.0,860.0,11.4756775
300.0,880.0,6.238861
300.0,900.0,6.1473083
300.0,920.0,8.546295
300.0,940.0,10.128937
300.0,960.0,9.930115
300.0,980.0,8.775787
300.0,1000.0,12.127228
320.0,0.0,11.86264
320.0,20.0,9.992676
320.0,40.0,6.9999695
320.0,60.0,12.890778
320.0,80.0,7.7027893
320.0,100.0,9.893494
320.0,120.0,11.2335205
320.0,140.0,8.075562
320.0,160.0,9.452057
320.0,180.0,9.291992
320.0,200.0,11.931305
320.0,220.0,8.27652
320.0,240.0,10.762634
320.0,260.0,8.06366
320.0,280.0,12.465668
320.0,300.0,9.416199
320.0,320.0,11.199951
320.0,340.0,8.667145
320.0,360.0,8.453674
320.0,380.0,10.840912
320.0,400.0,7.620697
320.0,420.0,12.702026
320.0,440.0,9.36203
320.0,460.0,9.228821
320.0,480.0,10.128784
320.0,500.0,10.682831
320.0,520.0,9.520569
320.0,540.0,10.458374
320.0,560.0,10.176392
320.0,580.0,9.743042
320.0,600.0,9.189911
320.0,620.0,10.912476
320.0,640.0,9.106445
320.0,660.0,10.910339
320.0,680.0,9.234772
320.0,700.0,10.0
320.0,720.0,11.337128
320.0,740.0,10.008087
320.0,760.0,9.966888
320.0,780.0,8.700104
320.0,800.0,12.552338
320.0,820.0,7.0924377
320.0,840.0,11.4756775
320.0,860.0,6.238861
320.0,880.0,6.1473083
320.0,900.0,8.546295
320.0,920.0,10.128937
320.0,940.0,9.930115
320.0,960.0,8.775787
320.0,980.0,12.127228
320.0,1000.0,6.3500977
340.0,0.0,9.992676
340.0,20.0,6.9999695
340.0,40.0,12.890778
340.0,60.0,7.7027893
340.0,80.0,9.893494
340.0,100.0,11.2335205
340.0,120.0,8.075562
340.0,140.0,9.452057
340.0,160.0,9.291992
340.0,180.0,11.931305
340.0,200.0,8.27652
340.0,220.0,10.762634
340.0,240.0,8.06366
340.0,260.0,12.465668
340.0,280.0,9.416199
340.0,300.0,11.199951
340.0,320.0,8.667145
340.0,340.0,8.453674
340.0,360.0,10.840912
340.0,380.0,7.620697
340.0,400.0,12.702026
340.0,420.0,9.36203
340.0,440.0,9.228821
340.0,460.0,10.128784
340.0,480.0,10.682831
340.0,500.0,9.520569
340.0,520.0,10.458374
340.0,540.0,10.176392
340.0,560.0,9.743042
340.0,580.0,9.189911
340.0,600.0,10.912476
340.0,620.0,9.106445
340.0,640.0,10.910339
340.0,660.0,9.234772
340.0,680.0,10.0
340.0,700.0,11.337128
340.0,720.0,10.008087
340.0,740.0,9.966888
340.0,760.0,8.700104
340.0,780.0,12.552338
340.0,800.0,7.0924377
340.0,820.0,11.4756775
340.0,840.0,6.238861
340.0,860.0,6.1473083
340.0,880.0,8.546295
340.0,900.0,10.128937
340.0,920.0,9.930115
340.0,940.0,8.775787
340.0,960.0,12.127228
340.0,980.0,6.3500977
340.0,1000.0,11.86264
360.0,0.0,6.9999695
360.0,20.0,12.890778
360.0,40.0,7.7027893
360.0,60.0,9.893494
360.0,80.0,11.2335205
360.0,100.0,8.075562
360.0,120.0,9.452057
360.0,140.0,9.291992
360.0,160.0,11.931305
360.0,180.0,8.27652
360.0,200.0,10.762634
360.0,220.0,8.06366
360.0,240.0,12.465668
360.0,260.0,9.416199
360.0,280.0,11.199951
360.0,300.0,8.667145
360.0,320.0,8.453674
360.0,340.0,10.840912
360.0,360.0,7.620697
360.0,380.0,12.702026
360.0,400.0,9.36203
360.0,420.0,9.228821
360.0,440.0,10.128784
360.0,460.0,10.682831
360.0,480.0,9.520569
360.0,500.0,10.458374
360.0,520.0,10.176392
360.0,540.0,9.743042
360.0,560.0,9.189911
360.0,580.0,10.912476
360.0,600.0,9.106445
360.0,620.0,10.910339
360.0,640.0,9.234772
360.0,660.0,10.0
360.0,680.0,11.337128
360.0,700.0,10.008087
360.0,720.0,9.966888
360.0,740.0,8.700104
360.0,760.0,12.552338
360.0,780.0,7.0924377
360.0,800.0,11.4756775
360.0,820.0,6.238861
360.0,840.0,6.1473083
360.0,860.0,8.546295
360.0,880.0,10.128937
360.0,900.0,9.930115
360.0,920.0,8.775787
360.0,940.0,12.127228
360.0,960.0,6.3500977
360.0,980.0,11.86264
360.0,1000.0,9.992676
380.0,0.0,12.890778
380.0,20.0,7.7027893
380.0,40.0,9.893494
380.0,60.0,11.2335205
380.0,80.0,8.075562
380.0,100.0,9.452057
380.0,120.0,9.291992
380.0,140.0,11.931305
380.0,160.0,8.27652
380.0,180.0,10.762634
380.0,200.0,8.06366
380.0,220.0,12.465668
380.0,240.0,9.416199
380.0,260.0,11.199951
380.0,280.0,8.667145
380.0,300.0,8.453674
380.0,320.0,10.840912
380.0,340.0,7.620697
380.0,360.0,12.702026
380.0,380.0,9.36203
380.0,400.0,9.228821
380.0,420.0,10.128784
380.0,440.0,10.682831
380.0,460.0,9.520569
380.0,480.0,10.458374
380.0,500.0,10.176392
380.0,520.0,9.743042
380.0,540.0,9.189911
380.0,560.0,10.912476
380.0,580.0,9.106445
380.0,600.0,10.910339
380.0,620.0,9.234772
380.0,640.0,10.0
380.0,660.0,11.337128
380.0,680.0,10.008087
380.0,700.0,9.966888
380.0,720.0,8.700104
380.0,740.0,12.552338
380.0,760.0,7.0924377
380.0,780.0,11.4756775
380.0,800.0,6.238861
380.0,820.0,6.1473083
380.0,840.0,8.546295
380.0,860.0,10.128937
380.0,880.0,9.930115
380.0,900.0,8.775787
380.0,920.0,12.127228
380.0,940.0,6.3500977
380.0,960.0,11.86264
380.0,980.0,9.992676
380.0,1000.0,6.9999695
400.0,0.0,7.7027893
400.0,20.0,9.893494
400.0,40.0,11.2335205
400.0,60.0,8.075562
400.0,80.0,9.452057
400.0,100.0,9.291992
400.0,120.0,11.931305
400.0,140.0,8.27652
400.0,160.0,10.762634
400.0,180.0,8.06366
400.0,200.0,12.465668
400.0,220.0,9.416199
400.0,240.0,11.199951
400.0,260.0,8.667145
400.0,280.0,8.453674
400.0,300.0,10.840912
400.0,320.0,7.620697
400.0,340.0,12.702026
400.0,360.0,9.36203
400.0,380.0,9.228821
400.0,400.0,10.128784
400.0,420.0,10.682831
400.0,440.0,9.520569
400.0,460.0,10.458374
400.0,480.0,10.176392
400.0,500.0,9.743042
400.0,520.0,9.189911
400.0,540.0,10.912476
400.0,560.0,9.106445
400.0,580.0,10.910339
400.0,600.0,9.234772
400.0,620.0,10.0
400.0,640.0,11.337128
400.0,660.0,10.008087
400.0,680.0,9.966888
400.0,700.0,8.700104
400.0,720.0,12.552338
400.0,740.0,7.0924377
400.0,760.0,11.4756775
400.0,780.0,6.238861
400.0,800.0,6.1473083
400.0,820.0,8.546295
400.0,840.0,10.128937
400.0,860.0,9.930115
400.0,880.0,8.775787
